time,latitude,longitude,lon360,depth,depth_km,mag,horizontalError,depthError,magError
2025-05-06T15:03:32.020Z,-14.5332,167.1765,167.1765,145.681,-145.681,4.2,15.56,7.342,0.159
2025-06-10T07:54:37.028Z,-13.5312,166.8539,166.8539,204.077,-204.077,4.4,11.15,6.952,0.169
2025-01-04T23:06:57.767Z,-15.2488,167.8946,167.8946,158.637,-158.637,4.3,10.67,6.711,0.154
2025-04-14T02:25:08.081Z,-27.3009,-176.7095,183.2905,70.592,-70.592,4.7,14.74,6.571,0.158
2025-08-08T12:41:22.216Z,-15.0801,167.6184,167.6184,127.744,-127.744,4.7,12.94,5.72,0.159
2024-12-25T06:34:48.763Z,-19.0858,-177.6396,182.3604,458.667,-458.667,5.6,9.95,5.299,0.089
2024-12-17T22:10:40.305Z,-18.1662,-178.2957,181.7043,549.327,-549.327,5.6,10.04,5.085,0.089
2025-02-25T13:39:34.099Z,-22.3843,-179.638,180.362,578.306,-578.306,5.2,9.16,5.068,0.089
2025-08-28T11:40:20.747Z,-20.6779,169.753,169.753,50.249,-50.249,5.2,7.42,5.041,0.089
2025-06-25T08:11:16.293Z,-22.8203,-177.2155,182.7845,196.89,-196.89,5.3,12.1,4.804,0.089
2025-07-23T14:44:43.442Z,-17.8948,168.1647,168.1647,7.066,-7.066,4.3,10.16,4.332,0.168
2025-01-22T19:40:40.685Z,-29.6035,-177.4347,182.5653,63.911,-63.911,4.5,11.69,3.316,0.157
2025-10-28T20:02:51.772Z,-17.8471,-178.1231,181.8769,505.502,-505.502,4.2,26.78,27.23,0.158
2025-05-11T22:30:28.716Z,-17.2848,-179.214,180.786,549.393,-549.393,4.2,32.37,26.39,0.158
2025-03-08T16:13:10.674Z,-25.0117,178.4968,178.4968,645.087,-645.087,4.2,26.96,26.058,0.158
2024-12-05T09:17:52.080Z,-27.7934,-179.3356,180.6644,431.574,-431.574,4.2,23.33,25.803,0.159
2025-06-01T21:00:49.967Z,-22.752,-179.3842,180.6158,455.11,-455.11,4.2,25.32,23.944,0.158
2024-11-21T00:17:30.140Z,-14.4702,166.8049,166.8049,104.723,-104.723,4.2,21.07,21.981,0.159
2024-10-20T04:27:49.023Z,-22.103,-179.4234,180.5766,574.295,-574.295,4,24.54,19.729,0.172
2025-02-01T07:54:29.499Z,-24.863,179.9855,179.9855,496.348,-496.348,4.2,11.82,16.381,0.16
2025-06-13T02:37:42.903Z,-19.7872,-175.8542,184.1458,260.005,-260.005,4.4,9.66,16.106,0.162
2025-10-21T13:10:48.909Z,-21.6699,-179.4793,180.5207,611.548,-611.548,4,20.55,15.948,0.173
2024-10-29T16:56:22.404Z,-17.1896,-178.909,181.091,560.347,-560.347,4.2,26.62,13.534,0.159
2025-09-28T01:05:04.296Z,-27.5818,-179.8993,180.1007,471.278,-471.278,4.1,21.34,11.711,0.165
2024-12-17T06:32:56.433Z,-17.8555,167.9507,167.9507,44.058,-44.058,4.3,15.02,11.345,0.188
2024-11-24T12:59:20.824Z,-16.7318,-177.7425,182.2575,401.735,-401.735,4.2,17.73,11.151,0.158
2024-12-15T03:55:56.068Z,-15.864,-173.8554,186.1446,96.993,-96.993,4.3,14.9,10.817,0.16
2025-03-09T22:39:58.020Z,-20.7693,-177.5951,182.4049,370.963,-370.963,4,10.99,10.391,0.156
2025-08-31T01:40:18.102Z,-17.8628,-175.8737,184.1263,303.998,-303.998,4.1,18.77,9.571,0.185
2025-05-10T22:54:58.254Z,-20.1095,-178.7629,181.2371,618.958,-618.958,4.1,18.61,9.315,0.158
2025-05-31T04:45:28.825Z,-20.1246,-177.6892,182.3108,503.092,-503.092,4.2,15.71,8.41,0.187
2024-12-28T08:11:45.825Z,-16.5716,-174.1507,185.8493,100.611,-100.611,4.2,9.13,8.304,0.167
2025-05-26T02:55:40.505Z,-20.2633,169.4674,169.4674,123.44,-123.44,4.3,8.76,8.185,0.16
2024-10-23T17:50:14.184Z,-16.3981,-174.0354,185.9646,82.569,-82.569,4.4,11.72,7.668,0.169
2025-07-17T03:24:33.590Z,-15.0451,167.7254,167.7254,121.813,-121.813,4.1,12.94,6.988,0.158
2025-09-27T03:39:40.021Z,-14.0908,167.1696,167.1696,133.799,-133.799,4.2,15.36,6.435,0.167
2025-04-05T21:23:34.790Z,-22.3641,-176.8938,183.1062,216.007,-216.007,5,11.24,5.881,0.093
2024-12-03T08:06:04.775Z,-21.1248,-178.8369,181.1631,583.787,-583.787,5.4,10.39,5.737,0.093
2025-03-17T12:39:35.509Z,-26.9916,-176.9563,183.0437,80.278,-80.278,5,11.63,5.339,0.093
2025-08-22T12:52:56.154Z,-17.6286,168.6842,168.6842,213.944,-213.944,5.4,10.06,4.636,0.093
2025-01-01T23:21:45.743Z,-20.0226,-177.5563,182.4437,484.253,-484.253,4.2,26.92,26.905,0.166
2025-01-18T05:16:19.735Z,-20.6913,-178.8088,181.1912,617.075,-617.075,4.2,27.76,26.834,0.166
2025-03-04T16:16:23.443Z,-17.8298,-175.7771,184.2229,574.432,-574.432,4,24.19,19.6,0.164
2025-02-13T02:30:47.677Z,-24.3939,-179.5713,180.4287,493.638,-493.638,4,9.13,14.592,0.164
2025-10-10T11:43:23.134Z,-17.063,-174.7695,185.2305,177.133,-177.133,4.3,14.8,13.732,0.169
2025-01-04T12:02:37.423Z,-17.6213,168.2384,168.2384,55.144,-55.144,4.1,8.21,12.922,0.175
2024-12-17T15:10:13.443Z,-17.7897,168.1516,168.1516,72.889,-72.889,4.6,4.71,12.514,0.172
2025-02-21T12:12:26.334Z,-18.79,168.9202,168.9202,105.099,-105.099,4,5.7,12.374,0.163
2025-07-29T03:45:00.038Z,-22.5857,-179.736,180.264,567.806,-567.806,4.2,19.56,12.129,0.166
2025-03-27T03:11:28.739Z,-28.597,-175.6755,184.3245,35.778,-35.778,4.3,7.06,10.73,0.168
2025-01-08T11:16:16.510Z,-17.6963,167.941,167.941,52.953,-52.953,4.3,10.72,10.679,0.169
2025-06-04T13:58:08.059Z,-27.6871,-176.4475,183.5525,37.168,-37.168,4.5,9.49,10.145,0.172
2024-12-04T15:31:30.661Z,-21.2984,169.8643,169.8643,89.487,-89.487,4.3,6.31,10.115,0.168
2025-03-16T04:24:35.525Z,-19.8942,-177.4399,182.5601,533.757,-533.757,4.4,15.77,9.892,0.19
2025-08-02T01:34:04.144Z,-24.7768,-177.3032,182.6968,152.542,-152.542,4.4,12.88,9.646,0.204
2025-07-10T02:21:12.181Z,-16.0687,-173.7091,186.2909,90.747,-90.747,4.4,10.53,9.232,0.17
2025-04-30T02:20:47.020Z,-23.5509,179.7861,179.7861,563.923,-563.923,4.1,18.36,8.986,0.166
2024-11-06T01:52:34.400Z,-17.5256,-177.3968,182.6032,410.507,-410.507,4.1,15.68,8.296,0.165
2024-12-19T10:03:55.915Z,-17.9766,168.2484,168.2484,43.489,-43.489,4.2,10.53,8.125,0.176
2025-01-22T04:12:08.609Z,-14.8899,167.2396,167.2396,95.135,-95.135,4.3,15.46,7.9,0.168
2025-01-08T11:07:28.330Z,-17.8316,168.1278,168.1278,43.221,-43.221,4.1,9.32,7.87,0.165
2025-06-13T06:28:32.849Z,-15.2932,-176.2693,183.7307,365.848,-365.848,5.3,10.53,7.255,0.098
2025-07-14T10:59:22.376Z,-18.1153,169.1022,169.1022,236.735,-236.735,4.1,10.22,7.095,0.166
2024-11-02T05:03:54.734Z,-17.9427,-178.5435,181.4565,571.981,-571.981,5.4,10.78,6.737,0.098
2025-06-04T15:38:50.537Z,-13.8341,166.7523,166.7523,110.598,-110.598,4.2,10.18,6.632,0.167
2024-10-17T11:18:22.807Z,-20.0981,-178.2711,181.7289,626.436,-626.436,5.4,10.66,5.672,0.098
2025-05-10T20:10:52.115Z,-15.9574,-174.2593,185.7407,82.25,-82.25,4.9,13.45,3.567,0.177
2024-12-24T14:00:31.492Z,-20.4195,-177.8243,182.1757,481.588,-481.588,3.9,34.23,29.658,0.171
2025-01-07T01:59:12.894Z,-23.7624,179.8045,179.8045,576.764,-576.764,4,27.54,24.2,0.173
2024-11-06T02:26:47.569Z,-17.0541,-179.8819,180.1181,524.85,-524.85,3.9,29.97,20.881,0.172
2025-09-09T04:30:40.291Z,-17.1571,-178.826,181.174,549.856,-549.856,4.1,16.26,17.337,0.174
2024-11-16T23:47:41.872Z,-23.6729,-179.8858,180.1142,540.124,-540.124,4.1,16.8,17.072,0.173
2025-04-22T13:19:49.065Z,-25.7823,-176.7392,183.2608,65.769,-65.769,4.4,19.76,16.222,0.18
2024-12-17T08:41:01.920Z,-18.0322,167.6412,167.6412,51.803,-51.803,4,13.97,12.801,0.212
2024-12-23T12:17:08.512Z,-17.63,168.2103,168.2103,60.479,-60.479,4.5,6.08,11.604,0.18
2025-08-13T22:02:33.410Z,-18.1195,168.153,168.153,130.623,-130.623,4,10.31,11.162,0.173
2025-03-25T03:02:54.871Z,-17.4398,167.8367,167.8367,24.904,-24.904,4.5,9.31,11.064,0.18
2024-12-17T05:34:24.986Z,-17.9586,167.8745,167.8745,58.386,-58.386,4.2,7.81,11.011,0.215
2025-01-26T22:20:11.036Z,-15.8661,-173.9984,186.0016,99.65,-99.65,4.5,15.59,10.744,0.191
2025-08-20T05:44:18.195Z,-17.0277,-174.6747,185.3253,165.546,-165.546,4.3,7.29,10.704,0.201
2025-05-11T07:44:32.734Z,-15.6427,-173.8939,186.1061,64.544,-64.544,4.3,4.32,10.346,0.177
2025-05-22T05:41:47.001Z,-21.0164,-176.9619,183.0381,330.208,-330.208,4.2,12.85,8.05,0.175
2024-12-16T18:12:14.521Z,-21.5212,171.3756,171.3756,39.058,-39.058,4.9,7.34,7.766,0.103
2024-12-15T06:13:31.312Z,-13.9013,167.1616,167.1616,160.01,-160.01,4.2,18.03,7.279,0.176
2025-07-22T05:31:03.388Z,-14.4629,167.3649,167.3649,103.223,-103.223,4.3,12.95,7.254,0.177
2025-05-31T02:06:25.894Z,-17.6935,168.1372,168.1372,28.476,-28.476,4.4,9.67,6.77,0.179
2025-07-10T04:46:55.108Z,-15.5549,-174.5243,185.4757,182.007,-182.007,5.2,9.64,6.681,0.103
2024-11-30T13:15:40.557Z,-24.0403,179.7868,179.7868,531.352,-531.352,5.1,11.87,6.634,0.103
2025-08-18T07:48:48.029Z,-15.2513,-173.2669,186.7331,42.226,-42.226,5.2,10.09,6.386,0.103
2025-04-02T16:20:57.193Z,-28.5017,-177.4254,182.5746,49.072,-49.072,4.4,11.34,5.843,0.179
2025-03-30T23:52:34.668Z,-20.0225,-177.6237,182.3763,501.206,-501.206,4.4,13.78,5.829,0.178
2025-04-08T15:52:55.907Z,-17.6161,168.2305,168.2305,34.219,-34.219,4.2,8.22,5.716,0.176
2025-08-12T13:41:28.882Z,-15.2362,-173.3285,186.6715,36,-36,5.6,6.07,1.889,0.103
2025-08-14T04:38:16.447Z,-18.4141,-172.5723,187.4277,24,-24,5.6,9.97,1.875,0.103
2025-06-17T16:32:36.428Z,-18.2633,-178.7306,181.2694,544.99,-544.99,4.1,23.46,18.787,0.197
2025-10-09T08:19:38.747Z,-14.7719,167.6181,167.6181,158.433,-158.433,4,8.64,14.502,0.183
2025-01-08T03:57:56.013Z,-16.5211,-175.0803,184.9197,280.051,-280.051,4.2,12.86,12.76,0.186
2024-12-17T20:59:26.018Z,-17.8854,168.2959,168.2959,59.33,-59.33,4.1,10.96,12.692,0.186
2025-03-14T22:38:02.189Z,-23.1933,-176.8416,183.1584,181.21,-181.21,4.2,14.28,11.69,0.187
2025-07-29T13:45:48.064Z,-18.1853,167.9304,167.9304,25.671,-25.671,4.5,9.93,11.044,0.192
2024-11-09T12:35:43.323Z,-16.225,-173.4001,186.5999,48.779,-48.779,4.4,12.36,10.735,0.19
2025-03-05T05:36:32.446Z,-16.7254,-174.0995,185.9005,122.17,-122.17,4.2,15.09,10.634,0.215
2024-12-29T09:27:43.915Z,-15.0331,-178.3585,181.6415,409.298,-409.298,4,17.94,10.511,0.184
2025-09-25T23:22:41.300Z,-21.7111,170.7311,170.7311,113.377,-113.377,4.1,11.36,9.817,0.185
2025-07-10T07:57:26.544Z,-15.2949,167.3503,167.3503,118.416,-118.416,4.2,17.22,8.373,0.186
2025-08-30T17:16:38.977Z,-12.9498,166.631,166.631,81.472,-81.472,4.8,8.97,6.702,0.11
2025-03-07T00:07:18.194Z,-14.7877,167.32,167.32,122.074,-122.074,4.1,15.36,6.014,0.185
2025-01-15T07:32:20.793Z,-17.3939,168.2086,168.2086,74.892,-74.892,5,7.2,5.116,0.11
2025-10-31T17:56:41.556Z,-23.433,179.9604,179.9604,529.356,-529.356,5.4,10.66,5.082,0.11
2025-04-12T03:16:35.874Z,-16.5918,-173.9187,186.0813,73.089,-73.089,5.2,9.6,5.002,0.11
2025-03-30T15:33:49.612Z,-20.2249,-174.0813,185.9187,27.136,-27.136,5.9,11.15,4.954,0.11
2025-04-19T16:55:05.702Z,-15.1316,-173.5079,186.4921,36.899,-36.899,5.5,9.56,4.848,0.11
2025-05-03T15:49:06.586Z,-17.478,168.0045,168.0045,31.708,-31.708,4.9,4.79,4.212,0.11
2025-06-14T18:21:30.593Z,-19.9141,-173.6124,186.3876,8.117,-8.117,5,11.4,3.521,0.11
2024-12-23T11:13:08.429Z,-15.5995,-173.7898,186.2102,71.933,-71.933,4.5,9.53,12.731,0.204
2025-02-03T03:37:01.619Z,-22.5335,171.5353,171.5353,47.748,-47.748,4.6,12.68,9.941,0.207
2025-03-15T21:15:23.952Z,-28.4732,-177.6519,182.3481,119.323,-119.323,4.3,17.88,8.6,0.2
2024-11-05T22:23:14.721Z,-15.0979,167.5193,167.5193,47.133,-47.133,4.4,8.05,7.126,0.204
2024-12-13T03:25:01.412Z,-16.5865,-173.7107,186.2893,90.62,-90.62,4.4,11.31,6.845,0.203
2024-12-09T04:28:12.701Z,-15.7866,167.0961,167.0961,22.468,-22.468,4.2,12.35,6.336,0.2
2025-01-17T20:55:10.029Z,-16.7125,167.4719,167.4719,27.794,-27.794,4.4,8.54,6.262,0.22
2025-03-25T04:15:14.949Z,-17.4032,167.7978,167.7978,40.826,-40.826,4.4,7.28,13.609,0.219
2025-04-12T00:17:17.512Z,-14.3282,167.1922,167.1922,99.935,-99.935,4.2,14.98,11.3,0.236
2024-10-31T01:02:21.073Z,-15.2171,-173.9216,186.0784,87.109,-87.109,4.4,12.22,9.123,0.22
2025-07-10T07:30:04.409Z,-17.5198,167.8604,167.8604,49.537,-49.537,4.3,10.41,6.571,0.217
2025-03-25T07:48:42.376Z,-15.959,-179.7663,180.2337,10.574,-10.574,4.5,14.36,5.646,0.222
2025-03-03T10:25:28.644Z,-16.7565,-177.364,182.636,413.683,-413.683,5.4,10.91,5.274,0.127
2025-02-15T15:18:37.427Z,-15.761,-174.1079,185.8921,82.07,-82.07,4.5,9.6,10.581,0.27
2024-11-15T20:20:26.742Z,-15.8603,-173.6657,186.3343,95.303,-95.303,4,9.13,8.673,0.3
2025-02-10T01:24:20.084Z,-17.4704,167.7898,167.7898,22.703,-22.703,4.1,9.87,8.183,0.261
